order_id,product_id,product_name,category,quantity,price,total_price,sale_date
ORD20251103001,P001,Coca-Cola 330ml,Beverages,3,1.5,4.5,2025-11-03
ORD20251103001,P013,Shampoo,Personal Care,3,5.5,16.5,2025-11-03
ORD20251103002,P012,Toothpaste,Personal Care,2,3.2,6.4,2025-11-03
ORD20251103002,P009,Eggs 12pcs,Dairy,2,4.0,8.0,2025-11-03
ORD20251103002,P014,Apples 1kg,Fruits,1,2.8,2.8,2025-11-03
ORD20251103002,P002,Pepsi 330ml,Beverages,1,1.45,1.45,2025-11-03
ORD20251103003,P013,Shampoo,Personal Care,1,5.5,5.5,2025-11-03
ORD20251103003,P012,Toothpaste,Personal Care,2,3.2,6.4,2025-11-03
ORD20251103003,P014,Apples 1kg,Fruits,1,2.8,2.8,2025-11-03
ORD20251103004,P010,Mineral Water 500ml,Beverages,2,1.0,2.0,2025-11-03
ORD20251103004,P008,Yogurt 500g,Dairy,1,3.0,3.0,2025-11-03
ORD20251103004,P013,Shampoo,Personal Care,1,5.5,5.5,2025-11-03
ORD20251103005,P009,Eggs 12pcs,Dairy,3,4.0,12.0,2025-11-03
ORD20251103005,P009,Eggs 12pcs,Dairy,1,4.0,4.0,2025-11-03
ORD20251103005,P012,Toothpaste,Personal Care,3,3.2,9.600000000000001,2025-11-03
ORD20251103006,P008,Yogurt 500g,Dairy,3,3.0,9.0,2025-11-03
ORD20251103007,P005,Whole Wheat Bread,Bakery,2,3.5,7.0,2025-11-03
ORD20251103008,P003,Lays Classic Chips,Snacks,1,2.0,2.0,2025-11-03
ORD20251103009,P008,Yogurt 500g,Dairy,1,3.0,3.0,2025-11-03
ORD20251103009,P004,Doritos Nacho Cheese,Snacks,2,2.2,4.4,2025-11-03
ORD20251103009,P015,Bananas 1kg,Fruits,2,1.5,3.0,2025-11-03
ORD20251103009,P003,Lays Classic Chips,Snacks,3,2.0,6.0,2025-11-03
ORD20251103010,P002,Pepsi 330ml,Beverages,2,1.45,2.9,2025-11-03
ORD20251103010,P004,Doritos Nacho Cheese,Snacks,2,2.2,4.4,2025-11-03
ORD20251103010,P011,Chocolate Bar,Snacks,3,1.8,5.4,2025-11-03
ORD20251103011,P001,Coca-Cola 330ml,Beverages,2,1.5,3.0,2025-11-03
ORD20251103011,P010,Mineral Water 500ml,Beverages,3,1.0,3.0,2025-11-03
ORD20251103011,P002,Pepsi 330ml,Beverages,1,1.45,1.45,2025-11-03
ORD20251103011,P015,Bananas 1kg,Fruits,1,1.5,1.5,2025-11-03
ORD20251103012,P002,Pepsi 330ml,Beverages,3,1.45,4.35,2025-11-03
ORD20251103013,P007,Milk 1L,Dairy,3,2.2,6.6000000000000005,2025-11-03
ORD20251103013,P015,Bananas 1kg,Fruits,2,1.5,3.0,2025-11-03
ORD20251103013,P012,Toothpaste,Personal Care,1,3.2,3.2,2025-11-03
ORD20251103013,P006,Croissant,Bakery,3,1.8,5.4,2025-11-03
ORD20251103014,P013,Shampoo,Personal Care,3,5.5,16.5,2025-11-03
ORD20251103015,P006,Croissant,Bakery,2,1.8,3.6,2025-11-03
ORD20251103015,P002,Pepsi 330ml,Beverages,2,1.45,2.9,2025-11-03
ORD20251103015,P010,Mineral Water 500ml,Beverages,2,1.0,2.0,2025-11-03
ORD20251103015,P005,Whole Wheat Bread,Bakery,1,3.5,3.5,2025-11-03
ORD20251103016,P005,Whole Wheat Bread,Bakery,1,3.5,3.5,2025-11-03
ORD20251103016,P001,Coca-Cola 330ml,Beverages,2,1.5,3.0,2025-11-03
ORD20251103016,P010,Mineral Water 500ml,Beverages,2,1.0,2.0,2025-11-03
ORD20251103016,P007,Milk 1L,Dairy,3,2.2,6.6000000000000005,2025-11-03
ORD20251103017,P012,Toothpaste,Personal Care,3,3.2,9.600000000000001,2025-11-03
ORD20251103017,P015,Bananas 1kg,Fruits,3,1.5,4.5,2025-11-03
ORD20251103017,P012,Toothpaste,Personal Care,2,3.2,6.4,2025-11-03
ORD20251103017,P013,Shampoo,Personal Care,3,5.5,16.5,2025-11-03
ORD20251103018,P013,Shampoo,Personal Care,2,5.5,11.0,2025-11-03
ORD20251103018,P013,Shampoo,Personal Care,2,5.5,11.0,2025-11-03
ORD20251103019,P011,Chocolate Bar,Snacks,1,1.8,1.8,2025-11-03
ORD20251103019,P004,Doritos Nacho Cheese,Snacks,3,2.2,6.6000000000000005,2025-11-03
ORD20251103019,P015,Bananas 1kg,Fruits,3,1.5,4.5,2025-11-03
ORD20251103019,P006,Croissant,Bakery,3,1.8,5.4,2025-11-03
ORD20251103020,P008,Yogurt 500g,Dairy,2,3.0,6.0,2025-11-03
ORD20251103020,P003,Lays Classic Chips,Snacks,1,2.0,2.0,2025-11-03
ORD20251103020,P001,Coca-Cola 330ml,Beverages,1,1.5,1.5,2025-11-03
ORD20251103020,P004,Doritos Nacho Cheese,Snacks,3,2.2,6.6000000000000005,2025-11-03
ORD20251103021,P004,Doritos Nacho Cheese,Snacks,1,2.2,2.2,2025-11-03
ORD20251103021,P003,Lays Classic Chips,Snacks,2,2.0,4.0,2025-11-03
