order_id,product_id,product_name,category,quantity,price,total_price,sale_date
ORD20251105001,P003,Lays Classic Chips,Snacks,1,2.0,2.0,2025-11-05
ORD20251105002,P010,Mineral Water 500ml,Beverages,3,1.0,3.0,2025-11-05
ORD20251105002,P007,Milk 1L,Dairy,2,2.2,4.4,2025-11-05
ORD20251105003,P014,Apples 1kg,Fruits,1,2.8,2.8,2025-11-05
ORD20251105004,P010,Mineral Water 500ml,Beverages,2,1.0,2.0,2025-11-05
ORD20251105005,P007,Milk 1L,Dairy,2,2.2,4.4,2025-11-05
ORD20251105005,P013,Shampoo,Personal Care,2,5.5,11.0,2025-11-05
ORD20251105005,P004,Doritos Nacho Cheese,Snacks,2,2.2,4.4,2025-11-05
ORD20251105005,P002,Pepsi 330ml,Beverages,1,1.45,1.45,2025-11-05
ORD20251105006,P015,Bananas 1kg,Fruits,1,1.5,1.5,2025-11-05
ORD20251105006,P006,Croissant,Bakery,1,1.8,1.8,2025-11-05
ORD20251105006,P005,Whole Wheat Bread,Bakery,3,3.5,10.5,2025-11-05
ORD20251105007,P011,Chocolate Bar,Snacks,2,1.8,3.6,2025-11-05
ORD20251105008,P012,Toothpaste,Personal Care,3,3.2,9.600000000000001,2025-11-05
ORD20251105008,P008,Yogurt 500g,Dairy,3,3.0,9.0,2025-11-05
ORD20251105008,P012,Toothpaste,Personal Care,3,3.2,9.600000000000001,2025-11-05
ORD20251105009,P001,Coca-Cola 330ml,Beverages,1,1.5,1.5,2025-11-05
ORD20251105009,P011,Chocolate Bar,Snacks,2,1.8,3.6,2025-11-05
ORD20251105010,P015,Bananas 1kg,Fruits,2,1.5,3.0,2025-11-05
ORD20251105011,P001,Coca-Cola 330ml,Beverages,1,1.5,1.5,2025-11-05
ORD20251105012,P001,Coca-Cola 330ml,Beverages,1,1.5,1.5,2025-11-05
ORD20251105012,P004,Doritos Nacho Cheese,Snacks,2,2.2,4.4,2025-11-05
ORD20251105012,P013,Shampoo,Personal Care,1,5.5,5.5,2025-11-05
ORD20251105013,P015,Bananas 1kg,Fruits,3,1.5,4.5,2025-11-05
ORD20251105014,P012,Toothpaste,Personal Care,1,3.2,3.2,2025-11-05
ORD20251105014,P008,Yogurt 500g,Dairy,3,3.0,9.0,2025-11-05
ORD20251105014,P010,Mineral Water 500ml,Beverages,1,1.0,1.0,2025-11-05
ORD20251105015,P002,Pepsi 330ml,Beverages,1,1.45,1.45,2025-11-05
ORD20251105015,P010,Mineral Water 500ml,Beverages,1,1.0,1.0,2025-11-05
ORD20251105015,P004,Doritos Nacho Cheese,Snacks,3,2.2,6.6000000000000005,2025-11-05
ORD20251105016,P011,Chocolate Bar,Snacks,3,1.8,5.4,2025-11-05
ORD20251105016,P013,Shampoo,Personal Care,2,5.5,11.0,2025-11-05
ORD20251105016,P002,Pepsi 330ml,Beverages,2,1.45,2.9,2025-11-05
ORD20251105017,P005,Whole Wheat Bread,Bakery,2,3.5,7.0,2025-11-05
ORD20251105017,P001,Coca-Cola 330ml,Beverages,1,1.5,1.5,2025-11-05
ORD20251105018,P009,Eggs 12pcs,Dairy,3,4.0,12.0,2025-11-05
ORD20251105018,P011,Chocolate Bar,Snacks,3,1.8,5.4,2025-11-05
ORD20251105019,P003,Lays Classic Chips,Snacks,2,2.0,4.0,2025-11-05
ORD20251105019,P011,Chocolate Bar,Snacks,2,1.8,3.6,2025-11-05
ORD20251105019,P008,Yogurt 500g,Dairy,2,3.0,6.0,2025-11-05
ORD20251105019,P005,Whole Wheat Bread,Bakery,2,3.5,7.0,2025-11-05
ORD20251105020,P003,Lays Classic Chips,Snacks,3,2.0,6.0,2025-11-05
ORD20251105020,P015,Bananas 1kg,Fruits,3,1.5,4.5,2025-11-05
ORD20251105020,P005,Whole Wheat Bread,Bakery,1,3.5,3.5,2025-11-05
