order_id,product_id,product_name,category,quantity,price,total_price,sale_date
ORD20251111001,P010,Mineral Water 500ml,Beverages,3,1.0,3.0,2025-11-11
ORD20251111001,P005,Whole Wheat Bread,Bakery,3,3.5,10.5,2025-11-11
ORD20251111001,P013,Shampoo,Personal Care,2,5.5,11.0,2025-11-11
ORD20251111002,P009,Eggs 12pcs,Dairy,2,4.0,8.0,2025-11-11
ORD20251111002,P013,Shampoo,Personal Care,1,5.5,5.5,2025-11-11
ORD20251111002,P002,Pepsi 330ml,Beverages,3,1.45,4.35,2025-11-11
ORD20251111003,P012,Toothpaste,Personal Care,3,3.2,9.600000000000001,2025-11-11
ORD20251111003,P013,Shampoo,Personal Care,3,5.5,16.5,2025-11-11
ORD20251111003,P007,Milk 1L,Dairy,2,2.2,4.4,2025-11-11
ORD20251111003,P010,Mineral Water 500ml,Beverages,3,1.0,3.0,2025-11-11
ORD20251111004,P013,Shampoo,Personal Care,2,5.5,11.0,2025-11-11
ORD20251111004,P002,Pepsi 330ml,Beverages,3,1.45,4.35,2025-11-11
ORD20251111005,P011,Chocolate Bar,Snacks,1,1.8,1.8,2025-11-11
ORD20251111006,P011,Chocolate Bar,Snacks,3,1.8,5.4,2025-11-11
ORD20251111006,P015,Bananas 1kg,Fruits,2,1.5,3.0,2025-11-11
ORD20251111007,P010,Mineral Water 500ml,Beverages,2,1.0,2.0,2025-11-11
ORD20251111007,P004,Doritos Nacho Cheese,Snacks,2,2.2,4.4,2025-11-11
ORD20251111008,P009,Eggs 12pcs,Dairy,1,4.0,4.0,2025-11-11
ORD20251111008,P013,Shampoo,Personal Care,3,5.5,16.5,2025-11-11
ORD20251111009,P004,Doritos Nacho Cheese,Snacks,3,2.2,6.6000000000000005,2025-11-11
ORD20251111009,P011,Chocolate Bar,Snacks,3,1.8,5.4,2025-11-11
ORD20251111009,P003,Lays Classic Chips,Snacks,1,2.0,2.0,2025-11-11
ORD20251111010,P005,Whole Wheat Bread,Bakery,1,3.5,3.5,2025-11-11
ORD20251111010,P005,Whole Wheat Bread,Bakery,1,3.5,3.5,2025-11-11
ORD20251111011,P010,Mineral Water 500ml,Beverages,1,1.0,1.0,2025-11-11
ORD20251111011,P001,Coca-Cola 330ml,Beverages,1,1.5,1.5,2025-11-11
ORD20251111011,P010,Mineral Water 500ml,Beverages,1,1.0,1.0,2025-11-11
ORD20251111012,P012,Toothpaste,Personal Care,1,3.2,3.2,2025-11-11
ORD20251111012,P009,Eggs 12pcs,Dairy,2,4.0,8.0,2025-11-11
ORD20251111012,P014,Apples 1kg,Fruits,3,2.8,8.399999999999999,2025-11-11
ORD20251111012,P010,Mineral Water 500ml,Beverages,3,1.0,3.0,2025-11-11
ORD20251111013,P008,Yogurt 500g,Dairy,3,3.0,9.0,2025-11-11
ORD20251111013,P007,Milk 1L,Dairy,1,2.2,2.2,2025-11-11
ORD20251111013,P003,Lays Classic Chips,Snacks,3,2.0,6.0,2025-11-11
ORD20251111013,P008,Yogurt 500g,Dairy,2,3.0,6.0,2025-11-11
ORD20251111014,P008,Yogurt 500g,Dairy,2,3.0,6.0,2025-11-11
ORD20251111014,P001,Coca-Cola 330ml,Beverages,1,1.5,1.5,2025-11-11
ORD20251111015,P011,Chocolate Bar,Snacks,2,1.8,3.6,2025-11-11
ORD20251111016,P002,Pepsi 330ml,Beverages,2,1.45,2.9,2025-11-11
ORD20251111016,P011,Chocolate Bar,Snacks,1,1.8,1.8,2025-11-11
ORD20251111017,P009,Eggs 12pcs,Dairy,2,4.0,8.0,2025-11-11
ORD20251111018,P013,Shampoo,Personal Care,1,5.5,5.5,2025-11-11
ORD20251111018,P001,Coca-Cola 330ml,Beverages,1,1.5,1.5,2025-11-11
ORD20251111019,P004,Doritos Nacho Cheese,Snacks,3,2.2,6.6000000000000005,2025-11-11
ORD20251111020,P015,Bananas 1kg,Fruits,1,1.5,1.5,2025-11-11
ORD20251111020,P010,Mineral Water 500ml,Beverages,1,1.0,1.0,2025-11-11
ORD20251111020,P012,Toothpaste,Personal Care,2,3.2,6.4,2025-11-11
ORD20251111021,P004,Doritos Nacho Cheese,Snacks,1,2.2,2.2,2025-11-11
ORD20251111021,P005,Whole Wheat Bread,Bakery,3,3.5,10.5,2025-11-11
ORD20251111021,P014,Apples 1kg,Fruits,3,2.8,8.399999999999999,2025-11-11
ORD20251111022,P013,Shampoo,Personal Care,2,5.5,11.0,2025-11-11
ORD20251111022,P007,Milk 1L,Dairy,3,2.2,6.6000000000000005,2025-11-11
ORD20251111022,P006,Croissant,Bakery,2,1.8,3.6,2025-11-11
